AnimalAnonID@RecordingInstitution@MeasurementType@RecordType@MeasurementValue@EstimatedMeasurement@ExcludededFromNorms@MeasurementDate@MeasurementDateEstimateType@MeasurementDateEstimateStart@MeasurementDateEstimateEnd@CollectionScopeType@AnimalAgeMonths@AnimalAgeDays@Age@UnitOfMeasure
3536009@114907@Live weight@@1.358@0@NA@2002-09-19@NA@NA@NA@NA@620@18889@51.75068493150685@kg
3568128@96744@Live weight@@0.84@0@NA@2018-11-09@NA@NA@NA@NA@221@6744@18.476712328767125@kg
3568128@96744@Live weight@@0.767@0@NA@2013-08-20@NA@NA@NA@NA@158@4837@13.252054794520548@kg
3568128@96744@Live weight@@0.84@0@NA@2019-01-21@NA@NA@NA@NA@223@6817@18.676712328767124@kg
3568128@96744@Live weight@@0.8@0@NA@2022-05-09@NA@NA@NA@NA@263@8021@21.975342465753425@kg
3576278@34263@Live weight@@0.86@0@NA@2010-12-30@NA@NA@NA@NA@112@3417@9.361643835616439@kg
3576278@34263@Live weight@@0.817@0@NA@2011-05-12@NA@NA@NA@NA@116@3550@9.726027397260275@kg
3578883@11523@Live weight@@0.91@0@NA@2005-09-27@NA@NA@NA@NA@114@3498@9.583561643835617@kg
3578883@11523@Live weight@@0.874@0@NA@2003-01-21@NA@NA@NA@NA@82@2518@6.898630136986301@kg
3580416@76646@Live weight@@0.312@0@NA@2012-09-20@NA@NA@NA@NA@85@2607@7.142465753424657@kg
3615573@114907@Live weight@@1.484@0@NA@2002-09-19@NA@NA@NA@NA@272@8297@22.731506849315068@kg
3639273@15939@Live weight@@1.613@0@NA@2022-04-19@NA@NA@NA@NA@51@1569@4.298630136986302@kg
3639273@15939@Live weight@@1.585@0@NA@2020-09-28@NA@NA@NA@NA@32@1001@2.7424657534246575@kg
3639273@15939@Live weight@@1.708@0@NA@2022-06-27@NA@NA@NA@NA@53@1638@4.487671232876712@kg
3639273@15939@Live weight@@1.498@0@NA@2020-03-02@NA@NA@NA@NA@26@791@2.1671232876712327@kg
3639273@15939@Live weight@@1.605@0@NA@2021-11-02@NA@NA@NA@NA@46@1401@3.8383561643835615@kg
3647394@52767@Live weight@@0.0317@0@NA@2021-01-17@NA@NA@NA@NA@1@34@0.09315068493150686@kg
3665249@138725@Live weight@@0.825@0@NA@2010-01-25@NA@NA@NA@NA@120@3677@10.073972602739726@kg
3665249@138725@Live weight@@0.85@0@NA@2009-12-26@NA@NA@NA@NA@119@3647@9.991780821917809@kg
3665249@138725@Live weight@@0.8@0@NA@2009-10-26@NA@NA@NA@NA@117@3586@9.824657534246576@kg
3665249@138725@Live weight@@0.85@0@NA@2010-03-28@NA@NA@NA@NA@122@3739@10.243835616438357@kg
3674430@114907@Live weight@@1.306@0@NA@2003-05-30@NA@NA@NA@NA@56@1731@4.742465753424658@kg
3677782@138725@Live weight@@1.9@0@NA@2004-09-05@NA@NA@NA@NA@296@9014@24.695890410958903@kg
3689448@76646@Live weight@@0.061@0@NA@2012-03-20@NA@NA@NA@NA@79@2423@6.638356164383562@kg
3690811@117252@Live weight@@0.888@0@NA@2008-07-10@NA@NA@NA@NA@43@1318@3.610958904109589@kg
3694310@19749@Live weight@@0.14@0@NA@2021-01-05@NA@NA@NA@NA@19@602@1.6493150684931508@kg
3694310@19749@Live weight@@0.055@0@NA@2020-06-18@NA@NA@NA@NA@13@401@1.0986301369863014@kg
3699888@114122@Live weight@@1.894@0@NA@2006-03-28@NA@NA@NA@NA@403@12295@33.68493150684932@kg
3699888@114122@Live weight@@1.944@0@NA@2009-10-20@NA@NA@NA@NA@446@13597@37.25205479452055@kg
3702017@19749@Live weight@@0.022@0@NA@2019-11-14@NA@NA@NA@NA@6@184@0.5041095890410959@kg
3715708@153376@Live weight@@1.04@0@NA@2023-01-18@NA@NA@NA@NA@276@8418@23.063013698630137@kg
3715708@153376@Live weight@@0.9@0@NA@2018-06-27@NA@NA@NA@NA@221@6752@18.4986301369863@kg
3715708@153376@Live weight@@1@0@NA@2021-01-18@NA@NA@NA@NA@252@7688@21.063013698630137@kg
3715708@153376@Live weight@@0.955@0@NA@2022-01-26@NA@NA@NA@NA@264@8061@22.084931506849315@kg
3715708@153376@Live weight@@0.96@0@NA@2021-03-05@NA@NA@NA@NA@254@7734@21.18904109589041@kg
3715708@153376@Live weight@@0.81@0@NA@2019-02-22@NA@NA@NA@NA@229@6992@19.156164383561645@kg
3715708@153376@Live weight@@0.76@0@NA@2019-04-02@NA@NA@NA@NA@231@7031@19.263013698630136@kg
3719351@15939@Live weight@@0.066@0@NA@2022-04-04@NA@NA@NA@NA@4@129@0.35342465753424657@kg
3719959@114907@Live weight@@1.806@0@NA@2001-05-02@NA@NA@NA@NA@1216@37011@101.4@kg
3719959@114907@Live weight@@1.723@0@NA@1998-10-28@NA@NA@NA@NA@1185@36094@98.88767123287671@kg
3756870@120782@Live weight@@3.85@0@NA@2022-10-27@NA@NA@NA@NA@327@9979@27.339726027397262@kg
3756870@120782@Live weight@@3.6@0@NA@2016-04-01@NA@NA@NA@NA@248@7579@20.764383561643836@kg
3760219@102642@Live weight@@0.639@0@NA@2021-07-18@NA@NA@NA@NA@73@2225@6.095890410958904@kg
3810228@165198@Live weight@@850@0@NA@1988-06-09@NA@NA@NA@NA@53@1621@4.441095890410959@kg
3814500@19749@Live weight@@0.025@0@NA@2019-12-15@NA@NA@NA@NA@7@215@0.589041095890411@kg
3814500@19749@Live weight@@0.028@0@NA@2020-02-24@NA@NA@NA@NA@9@286@0.7835616438356164@kg
3821366@46745@Live weight@@1.768@0@NA@2013-12-27@NA@NA@NA@NA@551@16797@46.01917808219178@kg
3821366@46745@Live weight@@1.81@0@NA@2016-04-22@NA@NA@NA@NA@579@17644@48.33972602739726@kg
3821366@46745@Live weight@@1.752@0@NA@2014-02-22@NA@NA@NA@NA@553@16854@46.175342465753424@kg
3821366@46745@Live weight@@1.76@0@NA@2014-01-22@NA@NA@NA@NA@552@16823@46.09041095890411@kg
3821366@46745@Live weight@@1.699@0@NA@2016-01-21@NA@NA@NA@NA@576@17552@48.087671232876716@kg
3821366@46745@Live weight@@1.856@0@NA@2014-09-15@NA@NA@NA@NA@560@17059@46.73698630136986@kg
3841987@4116@Live weight@@2.858@0@NA@2010-05-14@NA@NA@NA@NA@124@3786@10.372602739726027@kg
3850442@48819@Live weight@@0.898@0@NA@2019-11-22@NA@NA@NA@NA@22@690@1.8904109589041096@kg
3869337@109140@Live weight@@1.556@0@NA@2008-12-01@NA@NA@NA@NA@18@570@1.5616438356164384@kg
3869337@109140@Live weight@@1.57@0@NA@2008-11-11@NA@NA@NA@NA@18@550@1.5068493150684932@kg
3869337@109140@Live weight@@1.49@0@NA@2009-01-19@NA@NA@NA@NA@20@619@1.6958904109589041@kg
3869337@109140@Live weight@@1.605@0@NA@2008-04-14@NA@NA@NA@NA@11@339@0.9287671232876712@kg
3869337@109140@Live weight@@1.535@0@NA@2011-02-15@NA@NA@NA@NA@45@1376@3.76986301369863@kg
3869337@109140@Live weight@@1.658@0@NA@2023-04-08@NA@NA@NA@NA@190@5811@15.92054794520548@kg
3869337@109140@Live weight@@1.76@0@NA@2019-06-02@NA@NA@NA@NA@144@4405@12.068493150684931@kg
3869337@109140@Live weight@@1.57@0@NA@2009-04-07@NA@NA@NA@NA@22@697@1.9095890410958904@kg
3869337@109140@Live weight@@1.545@0@NA@2008-05-19@NA@NA@NA@NA@12@374@1.0246575342465754@kg
3884371@123651@Live weight@@0.26@0@NA@2019-12-23@NA@NA@NA@NA@23@721@1.9753424657534246@kg
3897079@15939@Live weight@@0.058@0@NA@2022-02-17@NA@NA@NA@NA@4@136@0.3726027397260274@kg
3897079@15939@Live weight@@0.027@0@NA@2021-11-12@NA@NA@NA@NA@1@39@0.10684931506849316@kg
3910153@76646@Live weight@@0.075@0@NA@2011-10-07@NA@NA@NA@NA@74@2258@6.186301369863013@kg
3910153@76646@Live weight@@0.069@0@NA@2011-06-17@NA@NA@NA@NA@70@2146@5.879452054794521@kg
3921045@41634@Live weight@@0.73@0@NA@2017-05-06@NA@NA@NA@NA@16@491@1.3452054794520547@kg
3929717@76646@Live weight@@0.307@0@NA@2013-10-10@NA@NA@NA@NA@98@2992@8.197260273972603@kg
3929717@76646@Live weight@@0.196@0@NA@2013-04-18@NA@NA@NA@NA@92@2817@7.717808219178083@kg
3937195@102642@Live weight@@0.46@0@NA@2021-07-18@NA@NA@NA@NA@73@2225@6.095890410958904@kg
3937195@102642@Live weight@@0.446@0@NA@2022-02-22@NA@NA@NA@NA@80@2444@6.695890410958904@kg
3947740@44462@Live weight@@0.0546@0@NA@2014-04-09@NA@NA@NA@NA@19@607@1.663013698630137@kg
3953841@128899@Live weight@@0.941@0@NA@2019-08-27@NA@NA@NA@NA@158@4821@13.208219178082192@kg
3953841@128899@Live weight@@0.88@0@NA@2017-03-19@NA@NA@NA@NA@129@3930@10.767123287671232@kg
3964887@33954@Live weight@@0.505@0@NA@2005-01-19@NA@NA@NA@NA@73@2252@6.16986301369863@kg
3965382@78043@Live weight@@0.855@0@NA@2022-04-12@NA@NA@NA@NA@207@6310@17.28767123287671@kg
3965382@78043@Live weight@@0.826@0@NA@2019-11-24@NA@NA@NA@NA@178@5440@14.904109589041095@kg
3965382@78043@Live weight@@0.86@0@NA@2015-11-12@NA@NA@NA@NA@130@3967@10.868493150684932@kg
3965382@78043@Live weight@@0.775@0@NA@2020-02-29@NA@NA@NA@NA@181@5537@15.169863013698631@kg
3967051@114122@Live weight@@0.01069@0@NA@1998-08-05@NA@NA@NA@NA@0@0@0@kg
3994886@120782@Dead weight@@1.65@0@NA@1992-04-05@NA@NA@NA@NA@0@11@0.030136986301369864@kg
3995942@114907@Live weight@@0.0153@0@NA@2003-09-28@NA@NA@NA@NA@0@1@0.0027397260273972603@kg
4012147@76646@Live weight@@0.422@0@NA@2012-09-20@NA@NA@NA@NA@85@2607@7.142465753424657@kg
4018369@78043@Live weight@@1.05@0@NA@2015-02-24@NA@NA@NA@NA@121@3706@10.153424657534247@kg
4018369@78043@Live weight@@0.815@0@NA@2008-12-29@NA@NA@NA@NA@47@1458@3.9945205479452053@kg
4036027@123651@Live weight@@0.748@0@NA@2019-11-28@NA@NA@NA@NA@22@696@1.906849315068493@kg
4058698@33954@Live weight@@0.851@0@NA@2004-11-25@NA@NA@NA@NA@72@2193@6.008219178082192@kg
4133302@138725@Live weight@@1.05@0@NA@2006-06-09@NA@NA@NA@NA@377@11482@31.457534246575342@kg
4141366@34263@Live weight@@1.984@0@NA@1984-11-26@NA@NA@NA@NA@0@1@0.0027397260273972603@kg
4157403@109140@Live weight@@0.991@0@NA@2022-04-27@NA@NA@NA@NA@75@2308@6.323287671232877@kg
4157403@109140@Live weight@@0.868@0@NA@2017-11-23@NA@NA@NA@NA@22@692@1.895890410958904@kg
4157403@109140@Live weight@@0.933@0@NA@2018-11-01@NA@NA@NA@NA@34@1035@2.835616438356164@kg
4167836@53012@Live weight@@1.36@0@NA@2013-04-01@NA@NA@NA@NA@522@15910@43.58904109589041@kg
4169787@168670@Live weight@@0.507@0@NA@2019-11-13@NA@NA@NA@NA@6@196@0.536986301369863@kg
4169787@168670@Live weight@@0.593@0@NA@2021-12-23@NA@NA@NA@NA@31@967@2.649315068493151@kg
4181596@15939@Live weight@@0.8@0@NA@2020-03-12@NA@NA@NA@NA@50@1532@4.197260273972603@kg
4181596@15939@Live weight@@0.77@0@NA@2018-08-21@NA@NA@NA@NA@31@963@2.638356164383562@kg
4181596@15939@Live weight@@0.77@0@NA@2020-08-17@NA@NA@NA@NA@55@1690@4.63013698630137@kg
4181596@15939@Live weight@@0.84@0@NA@2021-10-06@NA@NA@NA@NA@69@2105@5.767123287671233@kg
4181596@15939@Live weight@@0.75@0@NA@2020-03-02@NA@NA@NA@NA@50@1522@4.16986301369863@kg
4181596@15939@Live weight@@0.845@0@NA@2021-03-09@NA@NA@NA@NA@62@1894@5.189041095890411@kg
4193497@46745@Live weight@@1.892@0@NA@2013-12-27@NA@NA@NA@NA@647@19719@54.02465753424657@kg
4193497@46745@Live weight@@1.951@0@NA@2014-11-22@NA@NA@NA@NA@658@20049@54.92876712328767@kg
4193497@46745@Live weight@@1.945@0@NA@2015-08-22@NA@NA@NA@NA@667@20322@55.676712328767124@kg
4193497@46745@Live weight@@1.901@0@NA@2012-11-22@NA@NA@NA@NA@634@19319@52.92876712328767@kg
4193497@46745@Live weight@@1.888@0@NA@2014-01-22@NA@NA@NA@NA@648@19745@54.0958904109589@kg
4193497@46745@Live weight@@1.998@0@NA@2016-05-24@NA@NA@NA@NA@676@20598@56.43287671232877@kg
3481881@114122@Live weight@@1.879@0@NA@2017-02-23@NA@NA@NA@NA@718@21885@59.95890410958904@kg
3481881@114122@Live weight@@2.195@0@NA@2016-07-14@NA@NA@NA@NA@711@21661@59.345205479452055@kg
3481881@114122@Live weight@@2.15@0@NA@2012-09-20@NA@NA@NA@NA@665@20268@55.52876712328767@kg
3481881@114122@Live weight@@2.028@0@NA@2008-10-24@NA@NA@NA@NA@618@18841@51.61917808219178@kg
3481881@114122@Live weight@@1.981@0@NA@2010-03-18@NA@NA@NA@NA@635@19351@53.016438356164386@kg
3481881@114122@Live weight@@2.033@0@NA@2007-03-08@NA@NA@NA@NA@599@18245@49.986301369863014@kg
3481881@114122@Live weight@@2.2@0@NA@2016-06-02@NA@NA@NA@NA@710@21619@59.23013698630137@kg
3481881@114122@Live weight@@2.098@0@NA@2004-05-26@NA@NA@NA@NA@566@17229@47.202739726027396@kg
3481881@114122@Live weight@@2@0@NA@1999-11-01@NA@NA@NA@NA@511@15561@42.632876712328766@kg
3481881@114122@Live weight@@2.223@0@NA@2016-05-13@NA@NA@NA@NA@709@21599@59.175342465753424@kg
3481881@114122@Live weight@@2.248@0@NA@2017-03-16@NA@NA@NA@NA@719@21906@60.016438356164386@kg
3483923@168670@Live weight@@0.457@0@NA@2020-05-28@NA@NA@NA@NA@12@393@1.0767123287671232@kg
3483923@168670@Live weight@@0.431@0@NA@2020-04-04@NA@NA@NA@NA@11@339@0.9287671232876712@kg
3483923@168670@Live weight@@0.415@0@NA@2021-01-06@NA@NA@NA@NA@20@616@1.6876712328767123@kg
3483923@168670@Live weight@@0.417@0@NA@2020-06-23@NA@NA@NA@NA@13@419@1.1479452054794521@kg
3494503@165198@Live weight@@1.33@0@NA@1993-11-09@NA@NA@NA@NA@30@937@2.5671232876712327@kg
3523086@34263@Live weight@@1.252@0@NA@2012-03-21@NA@NA@NA@NA@6@187@0.5123287671232877@kg
3525824@15939@Live weight@@1.009@0@NA@2019-07-31@NA@NA@NA@NA@191@5813@15.926027397260274@kg
3525824@15939@Live weight@@1.118@0@NA@2019-10-14@NA@NA@NA@NA@193@5888@16.13150684931507@kg
3525824@15939@Live weight@@1.135@0@NA@2021-10-06@NA@NA@NA@NA@217@6611@18.112328767123287@kg
3525824@15939@Live weight@@1.005@0@NA@2016-03-05@NA@NA@NA@NA@150@4570@12.520547945205479@kg
3525824@15939@Live weight@@0.985@0@NA@2016-05-28@NA@NA@NA@NA@152@4654@12.75068493150685@kg
3525824@15939@Live weight@@0.995@0@NA@2016-04-30@NA@NA@NA@NA@152@4626@12.673972602739726@kg
3525824@15939@Live weight@@1.12@0@NA@2019-04-17@NA@NA@NA@NA@187@5708@15.638356164383561@kg
3526956@46745@Live weight@@1.17@0@NA@2015-02-18@NA@NA@NA@NA@661@20137@55.16986301369863@kg
3526956@46745@Live weight@@1.122@0@NA@2016-03-22@NA@NA@NA@NA@674@20535@56.26027397260274@kg
3526956@46745@Live weight@@1.191@0@NA@2016-04-22@NA@NA@NA@NA@675@20566@56.345205479452055@kg
3526956@46745@Live weight@@1.18@0@NA@2019-01-25@NA@NA@NA@NA@708@21574@59.106849315068494@kg
3526956@46745@Live weight@@1.151@0@NA@2015-10-09@NA@NA@NA@NA@669@20370@55.80821917808219@kg
3526956@46745@Live weight@@1.125@0@NA@2015-12-22@NA@NA@NA@NA@671@20444@56.010958904109586@kg
3531681@127792@Live weight@@0.13@0@NA@2005-08-02@NA@NA@NA@NA@43@1309@3.5863013698630137@kg
3546325@165198@Live weight@@1600@0@NA@1987-11-11@NA@NA@NA@NA@46@1410@3.863013698630137@kg
3568128@96744@Live weight@@0.8@0@NA@2021-08-03@NA@NA@NA@NA@254@7742@21.21095890410959@kg
3568128@96744@Live weight@@0.84@0@NA@2020-11-19@NA@NA@NA@NA@245@7485@20.506849315068493@kg
3568128@96744@Live weight@@0.83@0@NA@2019-10-22@NA@NA@NA@NA@232@7091@19.427397260273974@kg
3568128@96744@Live weight@@0.8@0@NA@2017-08-30@NA@NA@NA@NA@207@6308@17.28219178082192@kg
3572825@165187@Live weight@@1.395@0@NA@2022-01-01@NA@NA@NA@NA@125@3806@10.427397260273972@kg
3576278@34263@Live weight@@0.767@0@NA@2011-05-23@NA@NA@NA@NA@117@3561@9.756164383561643@kg
3578883@11523@Live weight@@0.835@0@NA@2001-11-16@NA@NA@NA@NA@68@2087@5.717808219178083@kg
3578883@11523@Live weight@@0.856@0@NA@2002-08-28@NA@NA@NA@NA@77@2372@6.498630136986302@kg
3578956@37243@Live weight@@1.999@0@NA@2021-03-21@NA@NA@NA@NA@657@20017@54.84109589041096@kg
3586958@165187@Live weight@@0.615@0@NA@2008-02-11@NA@NA@NA@NA@43@1312@3.5945205479452054@kg
3586958@165187@Dead weight@@0.534@0@NA@2008-05-07@NA@NA@NA@NA@45@1398@3.83013698630137@kg
3588296@33954@Live weight@@1.05@0@NA@1988-11-12@NA@NA@NA@NA@299@9125@25@kg
3599313@165198@Live weight@@2500@0@NA@1988-06-09@NA@NA@NA@NA@53@1621@4.441095890410959@kg
3622086@165187@Live weight@@1.335@0@NA@2022-03-01@NA@NA@NA@NA@194@5903@16.172602739726027@kg
3639273@15939@Live weight@@1.775@0@NA@2021-09-06@NA@NA@NA@NA@44@1344@3.682191780821918@kg
3639273@15939@Live weight@@1.612@0@NA@2020-06-30@NA@NA@NA@NA@29@911@2.495890410958904@kg
3647394@52767@Live weight@@0.034@0@NA@2021-02-14@NA@NA@NA@NA@2@62@0.16986301369863013@kg
3658049@76646@Live weight@@0.066@0@NA@2011-06-17@NA@NA@NA@NA@70@2146@5.879452054794521@kg
3665249@138725@Live weight@@0.7@0@NA@2009-05-05@NA@NA@NA@NA@112@3412@9.347945205479451@kg
3665249@138725@Live weight@@0.82@0@NA@2010-02-15@NA@NA@NA@NA@121@3698@10.131506849315068@kg
3665249@138725@Live weight@@0.85@0@NA@2009-11-09@NA@NA@NA@NA@118@3600@9.863013698630137@kg
3665249@138725@Live weight@@0.8@0@NA@2010-06-18@NA@NA@NA@NA@125@3821@10.468493150684932@kg
3665249@138725@Live weight@@0.875@0@NA@2009-07-14@NA@NA@NA@NA@114@3482@9.53972602739726@kg
3666970@162977@Live weight@@0.825@0@NA@2018-01-20@NA@NA@NA@NA@216@6594@18.065753424657533@kg
3666970@162977@Live weight@@0.787@0@NA@2016-09-02@NA@NA@NA@NA@200@6089@16.682191780821917@kg
3666970@162977@Live weight@@0.805@0@NA@2020-07-23@NA@NA@NA@NA@246@7509@20.572602739726026@kg
3666970@162977@Live weight@@0.77@0@NA@2020-08-31@NA@NA@NA@NA@247@7548@20.67945205479452@kg
3666970@162977@Live weight@@0.805@0@NA@2022-12-01@NA@NA@NA@NA@275@8370@22.931506849315067@kg
3666970@162977@Live weight@@0.755@0@NA@2020-03-10@NA@NA@NA@NA@242@7374@20.202739726027396@kg
3666970@162977@Live weight@@0.82@0@NA@2023-05-03@NA@NA@NA@NA@280@8523@23.350684931506848@kg
3666970@162977@Live weight@@0.835@0@NA@2022-02-14@NA@NA@NA@NA@265@8080@22.136986301369863@kg
3694310@19749@Live weight@@0.032@0@NA@2020-02-24@NA@NA@NA@NA@9@286@0.7835616438356164@kg
3698258@138725@Dead weight@@1@0@NA@2003-10-26@NA@NA@NA@NA@369@11255@30.835616438356166@kg
3699888@114122@Live weight@@2.1@0@NA@2011-09-15@NA@NA@NA@NA@469@14292@39.156164383561645@kg
3699888@114122@Live weight@@1.936@0@NA@2011-10-29@NA@NA@NA@NA@471@14336@39.276712328767125@kg
3715708@153376@Live weight@@0.82@0@NA@2019-12-22@NA@NA@NA@NA@239@7295@19.986301369863014@kg
3715708@153376@Live weight@@0.9@0@NA@2018-10-26@NA@NA@NA@NA@225@6873@18.83013698630137@kg
3715708@153376@Live weight@@0.93@0@NA@2022-04-13@NA@NA@NA@NA@267@8138@22.295890410958904@kg
3715708@153376@Live weight@@0.96@0@NA@2021-07-24@NA@NA@NA@NA@258@7875@21.575342465753426@kg
3719351@15939@Live weight@@0.083@0@NA@2022-06-28@NA@NA@NA@NA@7@214@0.5863013698630137@kg
3719351@15939@Live weight@@0.052@0@NA@2022-02-21@NA@NA@NA@NA@2@87@0.23835616438356164@kg
3719959@114907@Live weight@@1.655@0@NA@1997-10-21@NA@NA@NA@NA@1173@35722@97.86849315068493@kg
3719959@114907@Live weight@@1.565@0@NA@1996-11-09@NA@NA@NA@NA@1162@35376@96.92054794520548@kg
3719959@114907@Live weight@@1.805@0@NA@2002-09-19@NA@NA@NA@NA@1232@37516@102.78356164383561@kg
3735582@138725@Live weight@@1.65@0@NA@2007-02-21@NA@NA@NA@NA@445@13565@37.16438356164384@kg
3756870@120782@Live weight@@3.75@0@NA@2021-11-23@NA@NA@NA@NA@316@9641@26.413698630136988@kg
3760219@128899@Live weight@@0.59@0@NA@2021-02-18@NA@NA@NA@NA@68@2075@5.684931506849315@kg
3800934@16406@Live weight@@1.16@0@NA@2021-02-25@NA@NA@NA@NA@248@7574@20.75068493150685@kg
3814500@19749@Live weight@@0.017@0@NA@2019-08-22@NA@NA@NA@NA@3@100@0.273972602739726@kg
3821366@46745@Live weight@@1.77@0@NA@2016-12-21@NA@NA@NA@NA@587@17887@49.00547945205479@kg
3821366@46745@Live weight@@1.74@0@NA@2015-01-22@NA@NA@NA@NA@564@17188@47.09041095890411@kg
3821366@46745@Live weight@@1.847@0@NA@2014-08-22@NA@NA@NA@NA@559@17035@46.67123287671233@kg
3821366@46745@Live weight@@1.85@0@NA@2014-04-22@NA@NA@NA@NA@555@16913@46.33698630136986@kg
3821366@46745@Live weight@@1.834@0@NA@2019-09-19@NA@NA@NA@NA@620@18889@51.75068493150685@kg
3841987@4116@Live weight@@2.8@0@NA@2004-12-24@NA@NA@NA@NA@59@1819@4.983561643835617@kg
3850442@48819@Live weight@@0.964@0@NA@2023-05-12@NA@NA@NA@NA@64@1957@5.361643835616438@kg
3850442@48819@Live weight@@1.02@0@NA@2023-09-04@NA@NA@NA@NA@68@2072@5.676712328767123@kg
3850442@48819@Live weight@@0.906@0@NA@2020-06-05@NA@NA@NA@NA@29@886@2.4273972602739726@kg
3859912@114907@Live weight@@1.516@0@NA@2002-05-22@NA@NA@NA@NA@388@11829@32.40821917808219@kg
3869337@109140@Live weight@@1.565@0@NA@2009-05-25@NA@NA@NA@NA@24@745@2.041095890410959@kg
3869337@109140@Live weight@@1.625@0@NA@2009-11-03@NA@NA@NA@NA@29@907@2.484931506849315@kg
3869337@109140@Live weight@@1.56@0@NA@2009-03-23@NA@NA@NA@NA@22@682@1.8684931506849316@kg
3869337@109140@Live weight@@1.57@0@NA@2009-03-30@NA@NA@NA@NA@22@689@1.8876712328767122@kg
3869337@109140@Live weight@@1.728@0@NA@2020-03-13@NA@NA@NA@NA@154@4690@12.849315068493151@kg
3869337@109140@Live weight@@1.62@0@NA@2013-07-01@NA@NA@NA@NA@73@2243@6.145205479452055@kg
3871047@48819@Live weight@@0.887@0@NA@2023-09-04@NA@NA@NA@NA@68@2072@5.676712328767123@kg
3871047@48819@Live weight@@0.456@0@NA@2019-11-22@NA@NA@NA@NA@22@690@1.8904109589041096@kg
3881467@122408@Live weight@@0.85@0@NA@1987-07-07@NA@NA@NA@NA@13@403@1.104109589041096@kg
3881467@122408@Live weight@@0.75@0@NA@1987-08-02@NA@NA@NA@NA@14@429@1.1753424657534246@kg
3889612@169853@Live weight@@1.061@0@NA@2020-09-17@NA@NA@NA@NA@41@1272@3.484931506849315@kg
3890729@120859@Live weight@@2.13@0@NA@1989-06-13@NA@NA@NA@NA@418@12724@34.86027397260274@kg
3890729@120859@Live weight@@1.92@0@NA@1987-10-05@NA@NA@NA@NA@397@12107@33.16986301369863@kg
3897079@15939@Live weight@@0.044@0@NA@2022-01-04@NA@NA@NA@NA@3@92@0.25205479452054796@kg
3897079@15939@Live weight@@0.059@0@NA@2022-02-21@NA@NA@NA@NA@4@140@0.3835616438356164@kg
3910153@76646@Live weight@@0.072@0@NA@2011-06-28@NA@NA@NA@NA@70@2157@5.909589041095891@kg
3929717@76646@Live weight@@0.133@0@NA@2012-03-20@NA@NA@NA@NA@79@2423@6.638356164383562@kg
3929717@76646@Live weight@@0.136@0@NA@2011-06-28@NA@NA@NA@NA@70@2157@5.909589041095891@kg
3937195@128899@Live weight@@0.44@0@NA@2020-10-17@NA@NA@NA@NA@64@1951@5.345205479452055@kg
3937195@128899@Live weight@@0.429@0@NA@2020-07-30@NA@NA@NA@NA@61@1872@5.1287671232876715@kg
3937195@102642@Live weight@@0.479@0@NA@2021-04-18@NA@NA@NA@NA@70@2134@5.846575342465753@kg
3937195@102642@Live weight@@0.471@0@NA@2021-09-28@NA@NA@NA@NA@75@2297@6.293150684931507@kg
3937195@102642@Live weight@@0.468@0@NA@2021-09-27@NA@NA@NA@NA@75@2296@6.2904109589041095@kg
3953841@102642@Live weight@@0.906@0@NA@2021-05-21@NA@NA@NA@NA@179@5454@14.942465753424658@kg
3953841@128899@Live weight@@0.983@0@NA@2020-05-30@NA@NA@NA@NA@167@5098@13.967123287671233@kg
3953841@128899@Live weight@@0.956@0@NA@2018-11-01@NA@NA@NA@NA@148@4522@12.389041095890411@kg
3953841@128899@Live weight@@0.831@0@NA@2016-08-24@NA@NA@NA@NA@122@3723@10.2@kg
3964887@33954@Live weight@@0.532@0@NA@2005-01-28@NA@NA@NA@NA@74@2261@6.1945205479452055@kg
3965382@78043@Live weight@@0.765@0@NA@2022-03-01@NA@NA@NA@NA@206@6268@17.172602739726027@kg
3965382@78043@Live weight@@0.775@0@NA@2021-03-19@NA@NA@NA@NA@194@5921@16.221917808219178@kg
3965382@78043@Live weight@@0.768@0@NA@2011-01-12@NA@NA@NA@NA@72@2202@6.032876712328767@kg
3965382@78043@Live weight@@0.87@0@NA@2023-06-16@NA@NA@NA@NA@221@6740@18.465753424657535@kg
3995942@114907@Live weight@@0.287@0@NA@2006-05-08@NA@NA@NA@NA@31@954@2.6136986301369864@kg
3997120@114907@Live weight@@0.292@0@NA@2006-05-08@NA@NA@NA@NA@31@954@2.6136986301369864@kg
4015034@33954@Live weight@@1.36@0@NA@1985-06-07@NA@NA@NA@NA@12@365@1@kg
4018369@78043@Live weight@@1.15@0@NA@2023-09-11@NA@NA@NA@NA@224@6827@18.704109589041096@kg
4034678@120782@Dead weight@@0.572@0@NA@1989-06-03@NA@NA@NA@NA@45@1387@3.8@kg
4041239@48819@Live weight@@0.146@0@NA@2019-12-17@NA@NA@NA@NA@35@1080@2.958904109589041@kg
4058698@33954@Live weight@@0.892@0@NA@2004-10-07@NA@NA@NA@NA@70@2144@5.873972602739726@kg
4058698@33954@Live weight@@0.868@0@NA@2004-12-22@NA@NA@NA@NA@72@2220@6.082191780821918@kg
4058698@33954@Live weight@@0.895@0@NA@2004-10-24@NA@NA@NA@NA@71@2161@5.920547945205479@kg
4090995@141586@Live weight@@1.633@0@NA@2020-07-06@NA@NA@NA@NA@85@2590@7.095890410958904@kg
4106361@96744@Live weight@@0.29@0@NA@2020-07-01@NA@NA@NA@NA@24@752@2.0602739726027397@kg
