AnimalAnonID@RecordingInstitution@MeasurementType@RecordType@WeightValueKg@EstimatedMeasurement@ExcludededFromNorms@MeasurementDate@MeasurementDateEstimateType@MeasurementDateEstimateStart@MeasurementDateEstimateEnd@CollectionScopeType@AnimalAgeMonths@AnimalAgeDays
1331037@23814@Live weight@@1.3@0@NA@1997-10-16@@@@NA@88@2704
1331037@23814@Live weight@@1.3@0@NA@1992-01-21@@@@NA@19@609
1627906@114907@Live weight@@0.614@0@NA@1997-05-13@@@@NA@96@2934
1628991@46745@Live weight@@1.046@0@NA@2013-03-22@@@@NA@530@16151
1628991@46745@Live weight@@0.942@0@NA@2017-01-23@@@@NA@576@17554
1628991@46745@Live weight@@1.033@0@NA@2013-11-18@@@@NA@538@16392
1628991@46745@Live weight@@1.069@0@NA@2015-10-30@@@@NA@561@17103
1665788@138725@Live weight@@0.12@0@NA@2009-09-15@@@@NA@11@349
1665788@138725@Live weight@@0.2@0@NA@2010-07-04@@@@NA@21@641
1665788@138725@Live weight@@0.2@0@NA@2010-06-09@@@@NA@20@616
1665788@138725@Live weight@@0.175@0@NA@2010-03-01@@@@NA@17@516
1665788@138725@Live weight@@0.172@0@NA@2010-03-11@@@@NA@17@526
1665788@138725@Live weight@@0.15@0@NA@2010-03-19@@@@NA@17@534
1666372@174716@Live weight@@0.93@0@NA@2019-06-06@@@@NA@125@3808
2308246@114122@Live weight@@2.055@0@NA@2017-06-08@@@@NA@362@11043
2308246@114122@Live weight@@2.083@0@NA@2017-03-02@@@@NA@359@10945
2308246@114122@Live weight@@1.9223@0@NA@2004-03-24@@@@NA@204@6219
2308246@114122@Live weight@@1.903@0@NA@2011-12-20@@@@NA@297@9046
2308246@114122@Live weight@@2.127@0@NA@2016-09-08@@@@NA@353@10770
2308246@114122@Live weight@@2.096@0@NA@2017-03-09@@@@NA@359@10952
2308246@114122@Live weight@@2.2@0@NA@2018-01-04@@@@NA@369@11253
2326475@162977@Live weight@@0.75@0@NA@2022-10-09@@@@NA@273@8317
2326475@162977@Live weight@@0.684@0@NA@2018-05-14@@@@NA@220@6708
2326475@162977@Live weight@@0.77@0@NA@2023-06-03@@@@NA@281@8554
2326475@162977@Live weight@@0.7@0@NA@2023-10-01@@@@NA@285@8674
2326475@162977@Live weight@@0.73@0@NA@2023-02-01@@@@NA@277@8432
1665788@138725@Live weight@@0.15@0@NA@2010-01-15@@@@NA@15@471
1665788@138725@Live weight@@0.148@0@NA@2009-06-07@@@@NA@8@249
1665788@138725@Live weight@@0.15@0@NA@2010-05-26@@@@NA@19@602
1643824@122408@Live weight@@2.15@0@NA@1986-07-24@@@@NA@1@55
1688468@132351@Live weight@@0.6383@0@NA@1990-01-24@@@@NA@1@32
1688468@132351@Live weight@@0.6029@0@NA@1990-01-05@@@@NA@0@13
1359507@165942@Live weight@@0.466@0@NA@2023-04-26@@@@NA@176@5372
1359507@165942@Live weight@@0.498@0@NA@2021-08-07@@@@NA@155@4745
1374907@44462@Live weight@@0.0362@0@NA@2013-07-01@@@@NA@10@325
1374907@44462@Live weight@@0.0452@0@NA@2014-02-26@@@@NA@18@565
1688468@132351@Live weight@@0.6408@0@NA@1990-04-11@@@@NA@3@109
1688468@132351@Live weight@@0.6485@0@NA@1990-04-11@@@@NA@3@109
1688468@132351@Live weight@@0.6203@0@NA@1991-01-17@@@@NA@12@390
1665574@111450@Live weight@@0.728@0@NA@1999-12-29@@@@NA@48@1466
1665788@138725@Live weight@@0.15@0@NA@2010-02-11@@@@NA@16@498
1665788@138725@Live weight@@0.175@0@NA@2010-02-04@@@@NA@16@491
1665788@138725@Live weight@@0.15@0@NA@2010-01-02@@@@NA@15@458
1665788@138725@Live weight@@0.175@0@NA@2009-12-01@@@@NA@14@426
1665788@138725@Live weight@@0.125@0@NA@2009-08-25@@@@NA@10@328
1699882@52629@Live weight@@1.407@0@NA@2020-07-16@@@@NA@100@3056
1699882@52629@Live weight@@1.2@0@NA@2016-08-11@@@@NA@53@1621
1378348@34263@Live weight@@0.87@0@NA@2012-05-23@@@@NA@76@2334
1378348@34263@Live weight@@0.86@0@NA@2016-03-13@@@@NA@122@3724
1378348@34263@Live weight@@0.816@0@NA@2023-10-24@@@@NA@213@6505
1379830@123651@Live weight@@0.205@0@NA@2020-10-02@@@@NA@33@1005
2350152@128899@Live weight@@0.222@0@NA@2021-07-25@@@@NA@24@754
1699882@52629@Live weight@@1.372@0@NA@2020-07-09@@@@NA@100@3049
1688468@132351@Live weight@@0.6171@0@NA@1990-03-02@@@@NA@2@69
1719080@44462@Live weight@@0.79@0@NA@2001-03-28@@@@NA@302@9214
1736974@76646@Live weight@@0.177@0@NA@2011-10-07@@@@NA@74@2258
1736974@76646@Live weight@@0.71@0@NA@2019-11-06@@@@NA@171@5210
1737973@109140@Live weight@@1.126@0@NA@2008-11-17@@@@NA@19@598
1737973@109140@Live weight@@1.215@0@NA@2011-03-19@@@@NA@47@1450
1737973@109140@Live weight@@1.245@0@NA@2011-05-06@@@@NA@49@1498
1737973@109140@Live weight@@1.18@0@NA@2008-09-01@@@@NA@17@521
1737973@109140@Live weight@@1.13@0@NA@2009-01-19@@@@NA@21@661
2367111@76359@Live weight@@0.49@0@NA@2013-01-01@@@@NA@67@2054
2379045@114907@Live weight@@0.623@0@NA@2004-06-01@@@@NA@79@2424
1732971@129985@Live weight@@0.365@0@NA@2014-11-07@@@@NA@51@1577
1732971@129985@Live weight@@0.266@0@NA@2013-03-04@@@@NA@31@964
1736974@76646@Live weight@@0.7@0@NA@2022-04-21@@@@NA@200@6107
1736974@76646@Live weight@@0.153@0@NA@2011-06-17@@@@NA@70@2146
1736974@76646@Live weight@@0.158@0@NA@2012-03-20@@@@NA@79@2423
1736974@76646@Live weight@@0.237@0@NA@2013-04-18@@@@NA@92@2817
1736974@76646@Live weight@@0.172@0@NA@2011-06-28@@@@NA@70@2157
1737973@109140@Live weight@@1.28@0@NA@2012-08-06@@@@NA@64@1956
1737973@109140@Live weight@@1.12@0@NA@2009-01-26@@@@NA@21@668
1737973@109140@Live weight@@1.145@0@NA@2008-11-11@@@@NA@19@592
1428951@15939@Live weight@@1.935@0@NA@2020-12-02@@@@NA@59@1797
1435953@122408@Live weight@@1.25@0@NA@1989-04-01@@@@NA@34@1037
1752417@11523@Live weight@@0.775@0@NA@2001-07-30@@@@NA@65@1978
1752417@11523@Live weight@@0.496@0@NA@2000-04-14@@@@NA@49@1506
1752417@11523@Live weight@@1.04@0@NA@2003-11-20@@@@NA@92@2821
1752417@11523@Live weight@@0.55@0@NA@2000-07-04@@@@NA@52@1587
1752417@11523@Live weight@@1.014@0@NA@2004-11-08@@@@NA@104@3175
1765048@120782@Live weight@@2.95@0@NA@2021-11-23@@@@NA@340@10371
2399739@138725@Live weight@@1.35@0@NA@2004-11-14@@@@NA@397@12098
2399739@138725@Live weight@@1.35@0@NA@2006-02-03@@@@NA@412@12544
2407775@122408@Live weight@@1.45@0@NA@1989-03-21@@@@NA@22@670
1732971@129985@Live weight@@0.268@0@NA@2013-01-25@@@@NA@30@926
1732971@129985@Live weight@@0.345@0@NA@2014-12-15@@@@NA@53@1615
1732971@129985@Live weight@@0.268@0@NA@2013-01-17@@@@NA@30@918
1736974@76646@Live weight@@0.76@0@NA@2021-10-14@@@@NA@194@5918
1737973@109140@Live weight@@1.14@0@NA@2009-04-20@@@@NA@24@752
1737973@109140@Live weight@@1.105@0@NA@2008-04-28@@@@NA@12@395
1737973@109140@Live weight@@1.14@0@NA@2009-02-09@@@@NA@22@682
1737973@109140@Live weight@@1.185@0@NA@2008-08-12@@@@NA@16@501
1737973@109140@Live weight@@1.153@0@NA@2008-12-01@@@@NA@20@612
1448070@9427@Live weight@@0.097@0@NA@2015-02-22@@@@NA@17@525
1448070@9427@Live weight@@0.914@0@NA@2017-09-19@@@@NA@48@1465
1765048@120782@Live weight@@3@0@NA@2022-10-27@@@@NA@351@10709
1765048@120782@Live weight@@3.15@0@NA@2022-07-27@@@@NA@348@10617
1776974@34263@Live weight@@1.315@0@NA@2015-04-03@@@@NA@120@3660
1776974@34263@Live weight@@1.204@0@NA@2012-03-21@@@@NA@83@2552
1776974@34263@Live weight@@1.4@0@NA@2016-04-27@@@@NA@133@4050
2410106@46745@Live weight@@2.809@0@NA@2013-07-22@@@@NA@918@27961
2410106@46745@Live weight@@2.912@0@NA@2019-05-23@@@@NA@988@30092
2410106@46745@Live weight@@2.844@0@NA@2016-03-22@@@@NA@950@28935
2410106@46745@Live weight@@2.742@0@NA@2017-01-23@@@@NA@960@29242
2410106@46745@Live weight@@2.803@0@NA@2019-11-22@@@@NA@994@30275
2415379@165187@Live weight@@0.905@0@NA@2022-01-01@@@@NA@125@3806
2415379@165187@Live weight@@0.897@0@NA@2021-05-03@@@@NA@117@3563
2415379@165187@Live weight@@0.905@0@NA@2021-10-09@@@@NA@122@3722
2417889@37243@Live weight@@0.97@0@NA@2013-02-28@@@@NA@272@8290
2417889@37243@Live weight@@0.9@0@NA@2014-03-03@@@@NA@284@8658
2417889@37243@Live weight@@1@0@NA@2014-04-14@@@@NA@285@8700
2420483@120782@Live weight@@0.551@0@NA@2020-08-20@@@@NA@109@3337
2420483@120782@Live weight@@0.311@0@NA@2016-02-19@@@@NA@55@1693
2420483@120782@Live weight@@0.683@0@NA@2022-10-24@@@@NA@135@4132
2420483@120782@Live weight@@0.61@0@NA@2021-08-05@@@@NA@121@3687
2420483@120782@Live weight@@0.685@0@NA@2022-12-24@@@@NA@137@4193
2420483@120782@Live weight@@0.632@0@NA@2023-04-25@@@@NA@141@4315
2420483@120782@Live weight@@0.463@0@NA@2019-06-11@@@@NA@95@2901
1752417@11523@Live weight@@0.984@0@NA@2004-12-01@@@@NA@105@3198
1752417@11523@Live weight@@0.996@0@NA@2004-10-26@@@@NA@103@3162
1477347@23814@Live weight@@2.5@0@NA@1996-08-15@@@@NA@4@127
1477347@23814@Live weight@@2.3@0@NA@1997-02-15@@@@NA@10@311
1477347@23814@Live weight@@2.3@0@NA@1997-03-17@@@@NA@11@341
2431870@151033@Live weight@@0.704@0@NA@2022-11-02@@@@NA@93@2832
2443928@123651@Live weight@@0.93@0@NA@2018-10-04@@@@NA@9@276
1765048@120782@Live weight@@3@0@NA@2023-06-24@@@@NA@359@10949
1765048@120782@Live weight@@3.1@0@NA@2023-08-24@@@@NA@361@11010
1765048@120782@Live weight@@3@0@NA@2021-12-20@@@@NA@341@10398
1776974@34263@Live weight@@1.291@0@NA@2016-09-05@@@@NA@137@4181
1776974@23166@Live weight@@1.342@0@NA@2014-12-12@@@@NA@116@3548
1803735@23814@Live weight@@1.216@0@NA@1994-11-23@@@@NA@5@175
1809991@122408@Live weight@@0.9@0@NA@1989-04-01@@@@NA@31@948
1820462@90434@Live weight@@1.62@0@NA@2019-05-06@@@@NA@165@5026
1820462@90434@Live weight@@1.66@0@NA@2019-12-06@@@@NA@172@5240
1809991@122408@Live weight@@0.85@0@NA@1987-08-02@@@@NA@11@340
1809991@122408@Live weight@@0.85@0@NA@1988-12-17@@@@NA@27@843
1820462@90434@Live weight@@1.65@0@NA@2019-04-17@@@@NA@164@5007
1820462@90434@Live weight@@1.62@0@NA@2018-01-02@@@@NA@149@4537
2459378@138725@Dead weight@@0.82@0@NA@2005-09-11@@@@NA@188@5732
2459378@138725@Live weight@@0.95@0@NA@2004-12-15@@@@NA@179@5462
1503393@157601@Live weight@@0.894@0@NA@2021-05-19@@@@NA@106@3229
1503393@157601@Live weight@@0.887@0@NA@2021-09-22@@@@NA@110@3355
1503393@157601@Live weight@@0.922@0@NA@2023-05-03@@@@NA@129@3943
1506504@33954@Dead weight@@0.871@0@NA@2005-02-17@@@@NA@74@2280
1511260@138725@Live weight@@1.85@0@NA@2004-11-14@@@@NA@382@11640
1511260@138725@Live weight@@1.89@0@NA@2006-05-13@@@@NA@400@12185
1824371@41634@Live weight@@0.923@0@NA@2018-02-20@@@@NA@25@781
1838977@120859@Live weight@@1.59@0@NA@1988-05-16@@@@NA@331@10096
1840706@122408@Live weight@@1.622@0@NA@2006-04-17@@@@NA@51@1567
1838977@120859@Live weight@@1.51@0@NA@1987-07-03@@@@NA@321@9778
1838977@120859@Live weight@@1.61@0@NA@1990-04-08@@@@NA@354@10788
1838977@120859@Live weight@@1.62@0@NA@1987-10-05@@@@NA@324@9872
2469222@8383@Dead weight@Necropsy-CarcassWeight@1.55@0@NA@2005-04-08@@@@NA@207@6307
2487787@109140@Live weight@@1.166@0@NA@2018-12-05@@@@NA@155@4721
2487787@109140@Live weight@@1.565@0@NA@2008-03-24@@@@NA@26@813
2487787@109140@Live weight@@1.61@0@NA@2008-03-31@@@@NA@26@820
2487787@109140@Live weight@@1.495@0@NA@2008-11-11@@@@NA@34@1045
2487787@109140@Live weight@@1.1@0@NA@2015-06-10@@@@NA@113@3447
2487787@109140@Live weight@@1.52@0@NA@2010-05-02@@@@NA@52@1582
2487787@109140@Live weight@@1.57@0@NA@2008-07-28@@@@NA@30@939
2487787@109140@Live weight@@1.44@0@NA@2009-03-30@@@@NA@38@1184
2487787@109140@Live weight@@1.48@0@NA@2009-02-02@@@@NA@37@1128
2487787@109140@Live weight@@1.558@0@NA@2012-03-20@@@@NA@74@2270
2488281@114122@Live weight@@2.047@0@NA@2017-06-29@@@@NA@555@16894
2488281@114122@Live weight@@2.001@0@NA@2017-07-21@@@@NA@555@16916
2488281@114122@Live weight@@1.944@0@NA@2016-06-12@@@@NA@542@16512
2488281@114122@Live weight@@1.879@0@NA@2012-10-13@@@@NA@498@15174
2488281@114122@Live weight@@1.825@0@NA@2007-03-08@@@@NA@431@13128
2488281@114122@Live weight@@1.252@0@NA@1999-11-01@@@@NA@343@10444
2488281@114122@Live weight@@2.066@0@NA@2017-06-11@@@@NA@554@16876
2488281@114122@Live weight@@2.006@0@NA@2011-05-18@@@@NA@481@14660
2488281@114122@Live weight@@1.998@0@NA@2017-08-31@@@@NA@557@16957
2488281@114122@Live weight@@1.83@0@NA@2017-01-04@@@@NA@549@16718
1541980@114907@Live weight@@0.94@0@NA@2002-09-19@@@@NA@49@1498
1803735@23814@Live weight@@1300@0@NA@1995-01-17@@@@NA@7@230
1809991@122408@Live weight@@1@0@NA@1988-05-14@@@@NA@20@626
1849909@169559@Live weight@@0.445@0@NA@2007-04-26@@@@NA@154@4712
1863923@137182@Live weight@@1.787@0@NA@2020-04-18@@@@NA@267@8143
1863923@137182@Live weight@@1.716@0@NA@2020-03-06@@@@NA@266@8100
1863923@137182@Live weight@@1.825@0@NA@2016-10-11@@@@NA@225@6858
1866025@87169@Live weight@@0.14@0@NA@2016-10-13@@@@NA@45@1381
2504637@44462@Live weight@@0.6094@0@NA@2004-12-24@@@@NA@91@2780
1820462@90434@Live weight@@1.66@0@NA@2019-06-27@@@@NA@166@5078
1820462@90434@Live weight@@1.65@0@NA@2019-01-04@@@@NA@161@4904
1841402@48819@Live weight@@0.076@0@NA@2019-10-01@@@@NA@33@1003
1888877@34263@Live weight@@0.12@0@NA@2013-01-17@@@@NA@1@45
1891377@120614@Live weight@@0.846@0@NA@2016-07-13@@@@NA@198@6038
1891377@120614@Live weight@@0.839@0@NA@2017-01-31@@@@NA@204@6240
2510850@122408@Live weight@@1.3@0@NA@1986-07-24@@@@NA@1@55
2521203@114122@Live weight@@1.333@0@NA@2016-06-02@@@@NA@568@17316
2521203@114122@Live weight@@1.176@0@NA@2017-02-09@@@@NA@577@17568
2521203@114122@Live weight@@1.152@0@NA@2016-03-14@@@@NA@566@17236
2521203@114122@Live weight@@1.263@0@NA@2009-03-24@@@@NA@482@14689
2521203@114122@Live weight@@1.163@0@NA@2017-03-02@@@@NA@577@17589
2521203@114122@Live weight@@1.228@0@NA@2016-03-29@@@@NA@566@17251
2530224@9164@Live weight@@1.625@0@NA@2022-06-29@@@@NA@155@4745
2530224@9164@Live weight@@1.735@0@NA@2022-05-07@@@@NA@154@4692
2531016@120859@Live weight@@1.45@0@NA@1987-08-03@@@@NA@334@10174
1581111@48819@Live weight@@0.84@0@NA@2023-09-04@@@@NA@68@2072
1581111@48819@Live weight@@0.658@0@NA@2019-10-01@@@@NA@21@638
1581111@48819@Live weight@@0.664@0@NA@2019-10-22@@@@NA@21@659
1888877@34263@Live weight@@0.203@0@NA@2013-06-17@@@@NA@6@196
1888877@34263@Live weight@@0.118@0@NA@2013-01-11@@@@NA@1@39
1891377@120614@Live weight@@0.704@0@NA@2015-01-25@@@@NA@180@5503
1904765@108112@Live weight@@2.17@0@NA@1998-04-01@@@@NA@81@2490
1904765@108112@Live weight@@2.14@0@NA@1997-06-20@@@@NA@72@2205
1904765@108112@Live weight@@2.14@0@NA@1997-07-01@@@@NA@72@2216
1904765@108112@Live weight@@2.5658@0@NA@2000-07-01@@@@NA@108@3312
2545973@37243@Live weight@@1.186@0@NA@2021-07-21@@@@NA@85@2607
1597440@23814@Live weight@@2.175@0@NA@1995-12-26@@@@NA@42@1303
1597440@23814@Live weight@@2.3@0@NA@1994-03-23@@@@NA@21@660
1597440@23814@Live weight@@2.45@0@NA@1993-03-22@@@@NA@9@294
1863923@137182@Live weight@@1.858@0@NA@2019-03-23@@@@NA@254@7751
1863923@137182@Live weight@@1.9@0@NA@2019-03-01@@@@NA@254@7729
1863923@137182@Live weight@@1.794@0@NA@2022-05-24@@@@NA@292@8909
1863923@137182@Live weight@@1.73@0@NA@2017-03-07@@@@NA@230@7005
1869187@114907@Live weight@@1.107@0@NA@1996-11-09@@@@NA@334@10174
1869187@114907@Live weight@@1.16@0@NA@1998-05-01@@@@NA@352@10712
1920580@44689@Live weight@@0.87@0@NA@2019-10-01@@@@NA@393@11961
1920580@44689@Live weight@@0.86@0@NA@2023-10-03@@@@NA@441@13424
1920580@44689@Live weight@@0.9@0@NA@2020-03-01@@@@NA@398@12113
1917957@53012@Live weight@@1.506@0@NA@2019-01-13@@@@NA@150@4579
1920580@44689@Live weight@@0.87@0@NA@2019-02-01@@@@NA@385@11719
1920580@44689@Live weight@@0.895@0@NA@2019-06-01@@@@NA@389@11839
1927280@21224@Live weight@@1.118@0@NA@2021-03-22@@@@NA@65@1998
2553081@48819@Live weight@@0.474@0@NA@2019-11-22@@@@NA@22@690
2559310@114907@Live weight@@1.502@0@NA@2000-11-02@@@@NA@1210@36830
2562813@53012@Live weight@@1.56@0@NA@2013-04-01@@@@NA@467@14240
1617317@34263@Live weight@@0.408@0@NA@2012-04-23@@@@NA@3@113
1617317@34263@Live weight@@0.38@0@NA@2012-03-19@@@@NA@2@78
1617317@34263@Live weight@@0.519@0@NA@2015-01-05@@@@NA@36@1100
1617317@34263@Live weight@@0.393@0@NA@2012-05-23@@@@NA@4@143
1887436@165198@Live weight@@1125@0@NA@1987-04-20@@@@NA@39@1205
1888877@34263@Live weight@@0.269@0@NA@2013-08-20@@@@NA@8@260
1891377@120614@Live weight@@0.707@0@NA@2014-12-14@@@@NA@179@5461
1891377@120614@Live weight@@0.72@0@NA@2015-04-20@@@@NA@183@5588
1891377@120614@Live weight@@0.71@0@NA@2015-01-12@@@@NA@180@5490
1927280@21224@Live weight@@1.068@0@NA@2015-11-18@@@@NA@1@47
1932358@129985@Live weight@@1.41@0@NA@2016-01-05@@@@NA@90@2764
1939894@120859@Live weight@@1.6@0@NA@1988-07-04@@@@NA@327@9958
1939894@120859@Live weight@@1.7@0@NA@1990-04-08@@@@NA@348@10601
2587944@128899@Live weight@@0.143@0@NA@2022-03-21@@@@NA@32@993
1932358@129985@Live weight@@1.405@0@NA@2016-10-06@@@@NA@99@3039
1939411@114907@Live weight@@1.165@0@NA@2000-11-02@@@@NA@310@9437
1627906@114907@Live weight@@0.688@0@NA@1996-11-09@@@@NA@90@2749
1628991@46745@Live weight@@0.982@0@NA@2014-04-22@@@@NA@543@16547
1904765@108112@Live weight@@2.2@0@NA@1998-07-01@@@@NA@84@2581
1956033@138417@Live weight@@0.2915@0@NA@2019-08-07@@@@NA@35@1089
1958272@150898@Live weight@@1.01@0@NA@2004-06-21@@@@NA@82@2504
1956033@138417@Live weight@@0.169@0@NA@2018-02-14@@@@NA@18@550
1956033@138417@Live weight@@0.0114@0@NA@2016-09-22@@@@NA@1@40
1969225@162977@Live weight@@1.66@0@NA@2016-11-08@@@@NA@202@6156
2592772@52629@Live weight@@0.6137@0@NA@2020-11-30@@@@NA@70@2160
2597473@44689@Live weight@@1.185@0@NA@2019-08-01@@@@NA@595@18109
2599885@108574@Live weight@@0.73@0@NA@2007-09-09@@@@NA@65@1987
2599885@108574@Live weight@@0.838@0@NA@2009-11-25@@@@NA@91@2795
2599885@108574@Live weight@@0.361@0@NA@2005-03-31@@@@NA@35@1095
1643824@122408@Live weight@@2.071@0@NA@2006-04-17@@@@NA@238@7262
1643824@122408@Live weight@@2@0@NA@1994-04-07@@@@NA@94@2869
1648098@46745@Live weight@@2.68@0@NA@2019-01-25@@@@NA@222@6782
1651168@48819@Live weight@@1.295@0@NA@2020-04-27@@@@NA@27@847
1651168@48819@Live weight@@1.32@0@NA@2019-12-17@@@@NA@23@715
1927280@21224@Live weight@@1.17@0@NA@2018-10-08@@@@NA@36@1102
1927280@21224@Live weight@@1.225@0@NA@2023-12-18@@@@NA@98@2999
1927280@21224@Live weight@@1.176@0@NA@2015-10-14@@@@NA@0@12
1975084@135058@Live weight@@0.52@0@NA@2007-07-30@@@@NA@54@1671
1991351@114122@Live weight@@2.429@0@NA@2011-09-05@@@@NA@535@16313
1991351@114122@Live weight@@2.16@0@NA@2016-02-28@@@@NA@589@17950
1991351@114122@Live weight@@2.02@0@NA@2008-08-12@@@@NA@499@15194
1991351@114122@Live weight@@2.447@0@NA@2016-04-28@@@@NA@591@18010
1991351@114122@Live weight@@2.416@0@NA@2016-08-20@@@@NA@595@18124
1991351@114122@Live weight@@2.444@0@NA@2017-04-13@@@@NA@603@18360
1991351@114122@Live weight@@2.16@0@NA@2017-02-09@@@@NA@601@18297
1991351@114122@Live weight@@2.2@0@NA@2000-03-09@@@@NA@398@12116
1991351@114122@Live weight@@2.182@0@NA@2011-12-20@@@@NA@539@16419
1991351@114122@Live weight@@2.436@0@NA@2016-06-02@@@@NA@592@18045
1991351@114122@Live weight@@2.4@0@NA@2017-09-28@@@@NA@608@18528
1991351@114122@Live weight@@2.305@0@NA@2008-10-10@@@@NA@501@15253
1665574@111450@Live weight@@0.474@0@NA@1998-11-11@@@@NA@34@1053
1665788@138725@Live weight@@0.1@0@NA@2009-04-12@@@@NA@6@193
1665788@138725@Live weight@@0.15@0@NA@2009-11-14@@@@NA@13@409
1665788@138725@Live weight@@0.2@0@NA@2010-06-18@@@@NA@20@625
1939411@114907@Live weight@@1.15@0@NA@2000-06-09@@@@NA@305@9291
1939894@120859@Live weight@@1.34@0@NA@1988-03-23@@@@NA@323@9855
1939894@120859@Live weight@@1.6@0@NA@1988-05-16@@@@NA@325@9909
1956033@138417@Live weight@@0.315@0@NA@2019-10-16@@@@NA@38@1159
1956033@138417@Live weight@@0.322@0@NA@2019-11-14@@@@NA@39@1188
1991351@114122@Live weight@@2.43@0@NA@2017-03-30@@@@NA@602@18346
1991351@114122@Live weight@@2.386@0@NA@2017-10-12@@@@NA@609@18542
1991351@114122@Live weight@@2.45@0@NA@2017-11-30@@@@NA@610@18591
1991351@114122@Live weight@@2.181@0@NA@2017-01-04@@@@NA@599@18261
1991351@114122@Live weight@@2.45@0@NA@2018-01-11@@@@NA@612@18633
1688468@132351@Live weight@@0.6025@0@NA@1990-03-25@@@@NA@3@92
1688468@132351@Live weight@@0.6112@0@NA@1991-07-28@@@@NA@19@582
1691194@34263@Live weight@@0.586@0@NA@2011-01-20@@@@NA@88@2689
2007882@76646@Live weight@@0.412@0@NA@2013-10-10@@@@NA@98@2992
1959839@90283@Live weight@@0.935@0@NA@2006-02-15@@@@NA@104@3170
1969225@162977@Live weight@@1.55@0@NA@2016-09-02@@@@NA@200@6089
2007882@76646@Live weight@@1.18@0@NA@2021-07-02@@@@NA@191@5814
1704702@174716@Live weight@@0.74@0@NA@2019-06-06@@@@NA@125@3808
1719080@44462@Live weight@@0.833@0@NA@2004-10-27@@@@NA@345@10523
2027107@108112@Live weight@@0.4305@0@NA@1998-11-15@@@@NA@36@1113
2027107@108112@Live weight@@0.9852@0@NA@2008-07-01@@@@NA@152@4629
2027107@108112@Live weight@@0.6752@0@NA@2002-03-01@@@@NA@76@2315
2027107@108112@Live weight@@1.06@0@NA@2021-06-16@@@@NA@307@9362
2027107@108112@Live weight@@0.4305@0@NA@1998-10-01@@@@NA@35@1068
2027107@108112@Live weight@@1.1@0@NA@2013-10-16@@@@NA@215@6562
2027107@108112@Live weight@@0.76@0@NA@2007-02-06@@@@NA@135@4118
2027107@108112@Live weight@@1.05@0@NA@2020-06-22@@@@NA@295@9003
1991351@114122@Live weight@@2.405@0@NA@2009-09-09@@@@NA@512@15587
1991351@114122@Live weight@@2.45@0@NA@2018-02-12@@@@NA@613@18665
1991351@114122@Live weight@@2.48@0@NA@2017-09-07@@@@NA@608@18507
1991351@114122@Live weight@@2.387@0@NA@2017-07-14@@@@NA@606@18452
1991351@114122@Live weight@@2.276@0@NA@2012-10-13@@@@NA@549@16717
2027107@108112@Live weight@@0.996@0@NA@2023-07-08@@@@NA@332@10114
2027107@108112@Live weight@@0.76@0@NA@2007-03-10@@@@NA@136@4150
2027107@108112@Live weight@@0.646@0@NA@2000-12-31@@@@NA@62@1890
2027107@108112@Live weight@@0.114@0@NA@1997-01-01@@@@NA@14@430
2027107@108112@Live weight@@0.6268@0@NA@2001-01-15@@@@NA@62@1905
2027107@108112@Live weight@@0.4035@0@NA@1998-07-01@@@@NA@32@976
2027107@108112@Live weight@@0.76@0@NA@2007-02-24@@@@NA@135@4136
2031366@48258@Live weight@@0.355@0@NA@2020-07-19@@@@NA@95@2900
2031366@48258@Live weight@@0.285@0@NA@2018-10-12@@@@NA@74@2254
2031366@48258@Live weight@@0.395@0@NA@2021-04-25@@@@NA@104@3180
2031366@48258@Live weight@@0.154@0@NA@2016-10-04@@@@NA@49@1516
2031366@48258@Live weight@@0.33@0@NA@2019-06-04@@@@NA@81@2489
2031366@48258@Live weight@@0.337@0@NA@2020-02-10@@@@NA@90@2740
2037089@109140@Live weight@@0.352@0@NA@2017-11-23@@@@NA@22@692
2037089@109140@Live weight@@0.32@0@NA@2018-03-20@@@@NA@26@809
2039472@33954@Live weight@@0.509@0@NA@2005-04-25@@@@NA@77@2348
2031366@48258@Live weight@@0.42@0@NA@2021-11-15@@@@NA@111@3384
2031366@48258@Live weight@@0.326@0@NA@2019-08-10@@@@NA@84@2556
2031366@48258@Live weight@@0.321@0@NA@2019-09-14@@@@NA@85@2591
2031366@48258@Live weight@@0.182@0@NA@2017-02-02@@@@NA@53@1637
2031366@48258@Live weight@@0.231@0@NA@2017-12-17@@@@NA@64@1955
2031366@48258@Live weight@@0.432@0@NA@2022-01-12@@@@NA@113@3442
2031366@48258@Live weight@@0.144@0@NA@2016-09-15@@@@NA@49@1497
2031366@48258@Live weight@@0.211@0@NA@2017-09-14@@@@NA@61@1861
2031366@48258@Live weight@@0.433@0@NA@2022-10-05@@@@NA@121@3708
2039472@33954@Live weight@@0.506@0@NA@2005-03-15@@@@NA@75@2307
2039472@33954@Live weight@@0.503@0@NA@2004-11-05@@@@NA@71@2177
1736974@76646@Live weight@@0.6@0@NA@2018-04-09@@@@NA@152@4634
1737973@109140@Live weight@@1.24@0@NA@2011-10-11@@@@NA@54@1656
1737973@108574@Live weight@@1.027@0@NA@2019-04-20@@@@NA@144@4404
1737973@109140@Live weight@@1.25@0@NA@2009-11-03@@@@NA@31@949
1737973@109140@Live weight@@1.235@0@NA@2009-12-29@@@@NA@32@1005
1737973@109140@Live weight@@1.13@0@NA@2008-03-18@@@@NA@11@354
