AnimalAnonID@EventType@TermType@Date@From@To
794242@To another institution@Undetermined (physical and ownership)@1997-05-26 00:00:00.000@79224@136989
690973@Death@Death (physical and ownership)@2008-02-09 00:00:00.000@79224@NA
1116630@Death@Death (physical only)@2017-04-24 00:00:00.000@79827@NA
708573@To another institution@Sale (physical and ownership)@2017-03-27 00:00:00.000@79827@72093
1006159@Death@Death (physical and ownership)@2017-03-06 00:00:00.000@79827@NA
3891896@To another institution@Sale (physical and ownership)@2014-10-19 00:00:00.000@79827@72093
2355351@To another institution@Sale (physical and ownership)@2017-03-27 00:00:00.000@79827@72093
2438446@From another institution@Donation from (physical and ownership)@2021-04-13 00:00:00.000@82060@149148
2510508@To another institution@Donation to (physical and ownership)@1995-10-30 00:00:00.000@82162@77208
3778352@To another institution@Loan out to (initial transaction - physical only)@2005-01-19 00:00:00.000@83328@72093
800436@Death@Death (physical and ownership)@2003-01-01 00:00:00.000@83497@NA
2397509@To another institution@Undetermined (physical and ownership)@2003-06-30 00:00:00.000@108267@72093
790363@To another institution@Loan out to (initial transaction - physical only)@2006-01-01 00:00:00.000@108267@72093
2076455@Death@Death (physical and ownership)@2014-03-20 00:00:00.000@108574@NA
2037089@Death@Death (physical and ownership)@2018-12-04 00:00:00.000@109140@NA
2568454@To another institution@Donation to (physical and ownership)@2007-06-16 00:00:00.000@109442@NA
1222034@Death@Death (physical and ownership)@2004-10-04 00:00:00.000@110645@NA
291866@Death@Death (physical and ownership)@2004-10-04 00:00:00.000@110645@NA
2293098@To another institution@Sale (physical and ownership)@2015-04-22 00:00:00.000@111450@137800
720584@Death@Death (physical and ownership)@2009-07-29 00:00:00.000@111450@NA
2692276@Death@Death (physical and ownership)@2013-03-01 00:00:00.000@85802@NA
1987018@Death@Death (physical and ownership)@2022-03-16 00:00:00.000@87169@NA
3582020@From another institution@Donation from (physical and ownership)@1988-04-28 00:00:00.000@87255@120782
2467918@From another institution@Purchase from (physical and ownership)@1994-03-02 00:00:00.000@85901@123623
1595423@Death@Death (physical and ownership)@2005-10-06 00:00:00.000@86878@NA
2511858@Indeterminate@Indeterminate (physical and ownership)@2012-01-01 00:00:00.000@87126@121466
2447822@To another institution@Donation to (physical and ownership)@2010-04-23 00:00:00.000@87725@72093
3788408@Death@Death (physical only)@2004-02-14 00:00:00.000@90283@NA
2350152@From another institution@Donation from (physical and ownership)@2020-06-22 00:00:00.000@90541@128899
3306915@From another institution@Loan in from (physical only)@2015-09-30 00:00:00.000@90541@128899
2352069@Undetermined@Undetermined (physical and ownership)@2018-02-01 00:00:00.000@90623@137309
3370987@Death@Death (physical and ownership)@2021-09-21 00:00:00.000@112866@NA
2308246@Death@Death (physical and ownership)@2018-02-12 00:00:00.000@114122@NA
2472374@To another institution@Sale (physical and ownership)@1999-11-27 00:00:00.000@114122@72093
3356261@To another institution@Donation to (physical and ownership)@2001-05-07 00:00:00.000@114122@23814
3356261@From another institution@Donation from (physical and ownership)@2001-05-07 00:00:00.000@114122@23814
750779@From another institution@Purchase from (physical and ownership)@2001-01-11 00:00:00.000@114244@169559
3536009@Death@Death (physical and ownership)@2006-09-26 00:00:00.000@114907@NA
1869187@Death@Death (physical and ownership)@2000-05-27 00:00:00.000@114907@NA
1347225@Death@Death (physical and ownership)@2013-03-03 00:00:00.000@114907@NA
1483860@Merged into group@Merged into group (physical and ownership)@2021-01-01 00:00:00.000@115287@NA
3651100@Death@Death (physical and ownership)@2022-05-20 00:00:00.000@115683@NA
3283611@To another institution@Donation to (physical and ownership)@2009-10-23 00:00:00.000@115890@NA
615167@To another institution@Sale (physical and ownership)@2016-12-22 00:00:00.000@115933@72093
548953@Death@Death (physical and ownership)@2002-02-11 00:00:00.000@115933@NA
1889981@From another institution@Loan in from (physical only)@2013-09-20 00:00:00.000@116113@63414
670982@To another institution@Sale (physical and ownership)@2017-06-01 00:00:00.000@93831@72093
1045611@Death@Death (physical and ownership)@2016-05-04 00:00:00.000@93831@NA
2070902@To another institution@Loan return to owner (physical only)@1999-05-07 00:00:00.000@94038@136989
3391539@Missing@Escaped (physical and ownership)@1988-12-07 00:00:00.000@95523@152725
1273269@Death@Death (physical and ownership)@2010-04-28 00:00:00.000@95896@NA
1591659@Death@Death (physical and ownership)@2015-12-31 00:00:00.000@95896@NA
1003249@Death@Death (physical and ownership)@2012-05-27 00:00:00.000@95896@NA
3510895@To another institution@Loan out to (initial transaction - physical only)@2004-06-30 00:00:00.000@96846@130318
2049296@From another institution@Loan return to us (physical only)@2002-11-06 00:00:00.000@98672@111450
1633157@Death@Death (physical and ownership)@2017-10-17 00:00:00.000@93831@NA
2381299@Death@Death (physical and ownership)@2018-03-26 00:00:00.000@93831@NA
3747356@Death@Death (physical and ownership)@1996-02-25 00:00:00.000@94038@NA
2399650@Death@Death (physical and ownership)@2012-04-26 00:00:00.000@95896@NA
2355071@Death@Death (physical and ownership)@2010-09-26 00:00:00.000@95896@NA
1078583@Death@Death (physical and ownership)@2014-04-01 00:00:00.000@95896@NA
1198132@Death@Death (physical and ownership)@2011-03-23 00:00:00.000@95896@NA
1294217@Death@Death (physical and ownership)@2011-03-28 00:00:00.000@95896@NA
2173064@Death@Death (physical and ownership)@2018-04-15 00:00:00.000@95896@NA
2122139@Death@Death (physical and ownership)@2018-06-09 00:00:00.000@95896@NA
2306663@To another institution@Undetermined (physical and ownership)@1997-10-31 00:00:00.000@97974@99550
1147372@To another institution@Undetermined (physical and ownership)@1997-09-30 00:00:00.000@101061@99550
1396255@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
2071029@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
1099185@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
3470696@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
1987160@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
1898639@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
2249126@From another institution@Donation from (physical and ownership)@1997-09-01 00:00:00.000@103996@150898
2836631@Death@Death (physical and ownership)@1995-01-23 00:00:00.000@104499@NA
2062881@Death@Death (physical and ownership)@1993-10-10 00:00:00.000@104499@NA
2275059@Death@Death (physical and ownership)@1995-01-16 00:00:00.000@104499@NA
1626088@From another institution@Trade from (physical and ownership)@1987-10-28 00:00:00.000@104645@150898
2868290@From another institution@Donation from (physical and ownership)@2009-10-08 00:00:00.000@107534@166555
1700098@From another institution@Donation from (physical and ownership)@1995-05-13 00:00:00.000@107606@150898
1229067@Death@Death (physical and ownership)@2013-04-09 00:00:00.000@108023@NA
1220952@Death@Death (physical and ownership)@2010-11-07 00:00:00.000@108023@NA
1297748@Death@Death (physical and ownership)@1994-03-04 00:00:00.000@108112@NA
2540867@Death@Death (physical and ownership)@2008-12-31 00:00:00.000@100852@NA
4012174@Missing@Disappeared (physical and ownership)@2010-01-01 00:00:00.000@101218@152725
1072541@From another institution@Donation from (physical and ownership)@1995-10-13 00:00:00.000@101364@33954
3671672@From another institution@Donation from (physical and ownership)@1994-05-02 00:00:00.000@102131@121600
3824478@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
2548382@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
2122037@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
2550249@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
965274@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
1134204@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
1633021@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
1470488@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
4270915@From another institution@Purchase from (physical and ownership)@1974-07-23 00:00:00.000@102444@138770
4036110@Death@Death (physical and ownership)@1994-11-03 00:00:00.000@104499@NA
2343010@From another institution@Donation from (physical and ownership)@1990-11-12 00:00:00.000@104645@150898
2574486@From another institution@Donation from (physical and ownership)@1990-11-12 00:00:00.000@104645@150898
2220448@Missing@Disappeared (physical only)@2011-10-01 00:00:00.000@108574@NA
3612718@Death@Death (physical and ownership)@2020-01-01 00:00:00.000@108911@NA
2055206@Death@Death (physical and ownership)@2021-01-01 00:00:00.000@108911@NA
1158376@To another institution@Trade to (physical and ownership)@2012-11-10 00:00:00.000@111450@136989
2049296@To another institution@Sale (physical and ownership)@2015-04-22 00:00:00.000@111450@137800
2049296@To another institution@Loan out to (initial transaction - physical only)@2002-02-11 00:00:00.000@111450@98672
1948188@Death@Death (physical and ownership)@2022-09-17 00:00:00.000@111450@NA
2185269@Undetermined@Undetermined (physical and ownership)@2023-04-21 00:00:00.000@112585@137309
4223437@Undetermined@Undetermined (physical and ownership)@2023-04-21 00:00:00.000@112585@137309
3406931@From another institution@Loan in from (physical only)@2014-03-28 00:00:00.000@113802@120782
1841905@To another institution@Sale (physical and ownership)@2001-12-04 00:00:00.000@114122@72093
937069@To another institution@Sale (physical and ownership)@2002-09-23 00:00:00.000@114122@72093
910076@Death@Death (physical and ownership)@2018-04-11 00:00:00.000@108023@NA
3972948@Death@Death (physical and ownership)@2008-09-01 00:00:00.000@108023@NA
3972726@Death@Death (physical and ownership)@2013-04-18 00:00:00.000@108023@NA
3570014@From another institution@Donation from (physical and ownership)@1996-08-11 00:00:00.000@109010@166068
3450810@To another institution@Lease to (initial transaction - physical only)@2014-07-14 00:00:00.000@109140@72093
2056411@Death@Death (physical and ownership)@2000-04-28 00:00:00.000@111450@NA
2187500@To another institution@Donation to (physical and ownership)@2002-11-01 00:00:00.000@114122@72093
2521203@Death@Death (physical and ownership)@2017-04-25 00:00:00.000@114122@NA
2149450@Death@Death (physical and ownership)@2018-02-12 00:00:00.000@114122@NA
2150121@From another institution@Donation from (physical and ownership)@2001-05-07 00:00:00.000@114122@23814
2150121@To another institution@Donation to (physical and ownership)@2001-05-07 00:00:00.000@114122@23814
3587184@To another institution@Sale (physical and ownership)@1999-11-17 00:00:00.000@114122@72093
3902625@To another institution@Sale (physical and ownership)@2002-10-14 00:00:00.000@114122@72093
1991351@Death@Death (physical and ownership)@2018-02-12 00:00:00.000@114122@NA
3615573@Death@Death (physical and ownership)@2004-10-09 00:00:00.000@114907@NA
3415487@Death@Death (physical and ownership)@2007-02-14 00:00:00.000@114907@NA
4184411@Death@Death (physical and ownership)@2006-07-08 00:00:00.000@114907@NA
3728910@Merged into group@Merged into group (physical and ownership)@2021-01-01 00:00:00.000@115287@NA
2508540@Merged into group@Merged into group (physical and ownership)@2021-01-01 00:00:00.000@115287@NA
949794@Death@Death (physical and ownership)@2022-05-01 00:00:00.000@115683@NA
2446316@Death@Death (physical and ownership)@2003-04-23 00:00:00.000@115933@NA
3690811@To another institution@Donation to (physical and ownership)@2008-11-14 00:00:00.000@117252@72093
1078691@Death@Death (physical and ownership)@2023-05-21 00:00:00.000@112866@NA
3505163@To another institution@Sale (physical and ownership)@2000-03-20 00:00:00.000@114122@72093
3705045@Death@Death (physical and ownership)@2004-08-16 00:00:00.000@114122@NA
1294212@Death@Death (physical and ownership)@2018-02-12 00:00:00.000@114122@NA
1115580@To another institution@Sale (physical and ownership)@1999-09-22 00:00:00.000@114122@72093
3997120@Death@Death (physical and ownership)@2007-04-21 00:00:00.000@114907@NA
3859912@Death@Death (physical and ownership)@2002-09-30 00:00:00.000@114907@NA
1541980@Death@Death (physical and ownership)@2005-03-09 00:00:00.000@114907@NA
2559310@Death@Death (physical and ownership)@2006-05-01 00:00:00.000@114907@NA
2401531@Death@Death (physical and ownership)@1998-04-20 00:00:00.000@114907@NA
808501@Merged into group@Merged into group (physical and ownership)@2021-01-01 00:00:00.000@115287@NA
3469174@Merged into group@Merged into group (physical and ownership)@2021-01-01 00:00:00.000@115287@NA
2403805@To another institution@Trade to (physical and ownership)@2013-06-12 00:00:00.000@115933@72093
4244650@Death@Death (physical and ownership)@2019-02-13 00:00:00.000@115933@NA
4264374@To another institution@Trade to (physical and ownership)@2012-01-20 00:00:00.000@115933@72093
555437@From another institution@Loan in from (physical only)@2014-05-12 00:00:00.000@72093@138417
568246@From another institution@Donation from (physical and ownership)@2017-11-30 00:00:00.000@72093@153376
1082227@From another institution@Indeterminate (physical and ownership)@2021-09-05 00:00:00.000@72093@138152
988551@From another institution@Donation from (physical and ownership)@1997-01-01 00:00:00.000@72093@74774
452916@From another institution@Loan in from (physical only)@2019-09-06 00:00:00.000@72093@48819
872491@From another institution@Donation from (physical and ownership)@2021-06-08 00:00:00.000@72093@10512
954663@From another institution@Donation from (physical and ownership)@2008-09-12 00:00:00.000@72093@53012
917217@From another institution@Donation from (physical and ownership)@1993-04-07 00:00:00.000@72093@120782
359772@From another institution@Donation from (physical and ownership)@1980-01-01 00:00:00.000@72093@8383
1140308@From another institution@Donation from (physical and ownership)@2012-01-06 00:00:00.000@72093@20050
1231402@From another institution@Donation from (physical and ownership)@2015-03-03 00:00:00.000@72093@37243
1019914@From another institution@Donation from (physical and ownership)@2012-03-23 00:00:00.000@72093@87169
1052275@From another institution@Donation from (physical and ownership)@1998-04-03 00:00:00.000@72093@122408
1052275@From another institution@Loan return to us (physical only)@2016-02-01 00:00:00.000@72093@40446
404931@From another institution@Donation from (physical and ownership)@1991-07-29 00:00:00.000@72093@8383
393355@From another institution@Donation from (physical and ownership)@2014-11-09 00:00:00.000@72093@53012
408195@From another institution@Donation from (physical and ownership)@1992-05-14 00:00:00.000@72093@34263
842834@From another institution@Donation from (physical and ownership)@2013-05-16 00:00:00.000@72093@138417
878286@From another institution@Donation from (physical and ownership)@1987-07-01 00:00:00.000@72093@34263
1054611@From another institution@Donation from (physical and ownership)@2018-07-31 00:00:00.000@72093@76646
1651168@From another institution@Loan in from (physical only)@2019-09-06 00:00:00.000@72093@48819
2251729@From another institution@Donation from (physical and ownership)@2019-05-10 00:00:00.000@72093@76646
2219357@From another institution@Donation from (physical and ownership)@2013-09-04 00:00:00.000@72093@41607
1256243@From another institution@Donation from (physical and ownership)@1997-04-16 00:00:00.000@72093@93831
1234114@From another institution@Donation from (physical and ownership)@1992-05-17 00:00:00.000@72093@34263
1151238@From another institution@Donation from (physical and ownership)@2015-12-31 00:00:00.000@72093@137182
699062@From another institution@Donation from (physical and ownership)@1989-04-29 00:00:00.000@72093@54724
573882@From another institution@Donation from (physical and ownership)@1990-11-01 00:00:00.000@72093@104499
2143927@From another institution@Donation from (physical and ownership)@1988-03-12 00:00:00.000@72093@54724
2065832@From another institution@Donation from (physical and ownership)@1991-09-02 00:00:00.000@72093@34263
2069829@From another institution@Donation from (physical and ownership)@1999-05-30 00:00:00.000@72093@23166
2103150@From another institution@Loan in from (physical only)@2013-05-27 00:00:00.000@72093@47761
2037445@From another institution@Donation from (physical and ownership)@1997-04-16 00:00:00.000@72093@93831
2020554@From another institution@Donation from (physical and ownership)@2015-03-03 00:00:00.000@72093@37243
2469222@From another institution@Donation from (physical and ownership)@1995-05-12 00:00:00.000@72093@8383
2077739@From another institution@Donation from (physical and ownership)@2000-05-16 00:00:00.000@72093@121600
1996868@From another institution@Donation from (physical and ownership)@2011-08-31 00:00:00.000@72093@129781
1941694@From another institution@Donation from (physical and ownership)@1994-03-08 00:00:00.000@72093@6365
1941523@From another institution@Loan in from (physical only)@2016-07-23 00:00:00.000@72093@44065
1941248@From another institution@Donation from (physical and ownership)@1992-01-01 00:00:00.000@72093@114907
1916913@From another institution@Donation from (physical and ownership)@2015-09-13 00:00:00.000@72093@41316
2089482@From another institution@Donation from (physical and ownership)@2007-08-10 00:00:00.000@72093@95896
2012811@From another institution@Donation from (physical and ownership)@2007-07-07 00:00:00.000@72093@162977
1999860@From another institution@Donation from (physical and ownership)@1995-06-19 00:00:00.000@72093@34263
2953899@From another institution@Donation from (physical and ownership)@2005-12-03 00:00:00.000@72093@162977
3130948@From another institution@Donation from (physical and ownership)@2006-07-16 00:00:00.000@72093@9029
3372583@From another institution@Donation from (physical and ownership)@1992-03-12 00:00:00.000@72093@104499
2959918@From another institution@Donation from (physical and ownership)@1989-08-03 00:00:00.000@72093@165198
2877942@From another institution@Donation from (physical and ownership)@2002-07-10 00:00:00.000@72093@23166
2870078@From another institution@Donation from (physical and ownership)@2017-02-21 00:00:00.000@72093@39937
1922341@From another institution@Donation from (physical and ownership)@1992-09-01 00:00:00.000@72093@104499
2373194@From another institution@Donation from (physical and ownership)@1994-03-08 00:00:00.000@72093@6365
2233390@From another institution@Donation from (physical and ownership)@2011-10-19 00:00:00.000@72093@34263
2236840@From another institution@Donation from (physical and ownership)@1991-10-25 00:00:00.000@72093@104499
2077915@From another institution@Donation from (physical and ownership)@2014-06-18 00:00:00.000@72093@87169
2098103@From another institution@Donation from (physical and ownership)@2004-10-15 00:00:00.000@72093@56894
1921570@From another institution@Donation from (physical and ownership)@1999-04-13 00:00:00.000@72093@34263
1921576@From another institution@Donation from (physical and ownership)@1998-03-19 00:00:00.000@72093@41240
2198588@From another institution@Donation from (physical and ownership)@2002-05-08 00:00:00.000@72093@49461
3257465@From another institution@Donation from (physical and ownership)@1987-04-07 00:00:00.000@72093@34263
3415928@From another institution@Undetermined (physical and ownership)@2016-06-15 00:00:00.000@72093@47761
2672317@From another institution@Donation from (physical and ownership)@1995-09-07 00:00:00.000@72093@34263
3479073@From another institution@Donation from (physical and ownership)@2012-03-23 00:00:00.000@72093@87169
3572825@From another institution@Donation from (physical and ownership)@2012-09-01 00:00:00.000@72093@165187
3065662@From another institution@Donation from (physical and ownership)@2013-10-05 00:00:00.000@72093@129781
3635235@From another institution@Donation from (physical and ownership)@2001-12-06 00:00:00.000@72093@43900
3356430@From another institution@Donation from (physical and ownership)@2018-04-07 00:00:00.000@72093@87169
3038903@From another institution@Donation from (physical and ownership)@1992-03-20 00:00:00.000@72093@34263
3049301@From another institution@Donation from (physical and ownership)@1985-01-01 00:00:00.000@72093@74774
3489823@From another institution@Donation from (physical and ownership)@2021-06-08 00:00:00.000@72093@10512
3445795@From another institution@Donation from (physical and ownership)@2003-08-19 00:00:00.000@72093@41678
3730479@From another institution@Donation from (physical and ownership)@1996-05-10 00:00:00.000@72093@6365
4603117@From another institution@Loan in from (physical only)@2023-05-22 00:00:00.000@72093@39343
4603012@From another institution@Donation from (physical and ownership)@2022-02-02 00:00:00.000@72093@82792
4620744@From another institution@Donation from (physical and ownership)@2022-07-06 00:00:00.000@72093@10512
4620794@From another institution@Donation from (physical and ownership)@2019-08-07 00:00:00.000@72093@129781
4530612@From another institution@Donation from (physical and ownership)@2022-02-02 00:00:00.000@72093@82792
4090470@From another institution@Donation from (physical and ownership)@1989-05-23 00:00:00.000@72093@165198
4110849@From another institution@Donation from (physical and ownership)@1984-11-25 00:00:00.000@72093@34263
4691456@From another institution@Donation from (physical and ownership)@2022-02-02 00:00:00.000@72093@82792
4622970@From another institution@Donation from (physical and ownership)@2022-02-02 00:00:00.000@72093@82792
4622721@From another institution@Donation from (physical and ownership)@2022-02-02 00:00:00.000@72093@82792
4514323@From another institution@Donation from (physical and ownership)@2016-07-16 00:00:00.000@72093@129781
4536456@From another institution@Donation from (physical and ownership)@2022-02-02 00:00:00.000@72093@82792
3157595@From another institution@Undetermined (physical and ownership)@2010-06-09 00:00:00.000@72093@81112
3116955@From another institution@Donation from (physical and ownership)@1999-10-07 00:00:00.000@72093@23166
3153579@From another institution@Donation from (physical and ownership)@2002-04-24 00:00:00.000@72093@25731
4637415@From another institution@Donation from (physical and ownership)@2022-07-13 00:00:00.000@72093@66291
4528810@From another institution@Donation from (physical and ownership)@2016-11-10 00:00:00.000@72093@53055
4230793@From another institution@Donation from (physical and ownership)@2005-09-20 00:00:00.000@72093@114907
4238902@From another institution@Donation from (physical and ownership)@2008-03-25 00:00:00.000@72093@41678
4679991@From another institution@Donation from (physical and ownership)@2022-02-02 00:00:00.000@72093@82792
580683@From another institution@Donation from (physical and ownership)@2012-03-23 00:00:00.000@72093@87169
605058@From another institution@Donation from (physical and ownership)@2013-03-29 00:00:00.000@72093@174221
4540264@From another institution@Donation from (physical and ownership)@2022-02-02 00:00:00.000@72093@82792
4540378@From another institution@Donation from (physical and ownership)@2022-03-25 00:00:00.000@72093@118278
4524225@From another institution@Donation from (physical and ownership)@2023-05-02 00:00:00.000@72093@149148
4635130@From another institution@Donation from (physical and ownership)@2007-02-09 00:00:00.000@72093@112585
4446757@From another institution@Donation from (physical and ownership)@2000-07-03 00:00:00.000@72093@108267
4384521@From another institution@Loan return to us (physical only)@2016-02-01 00:00:00.000@72093@40446
4296980@From another institution@Donation from (physical and ownership)@2006-07-10 00:00:00.000@72093@95896
4687903@From another institution@Donation from (physical and ownership)@2022-02-02 00:00:00.000@72093@82792
4695562@From another institution@Donation from (physical and ownership)@2022-02-02 00:00:00.000@72093@82792
4741712@From another institution@Donation from (physical and ownership)@2020-04-27 00:00:00.000@72093@129781
4726582@From another institution@Donation from (physical and ownership)@2022-02-02 00:00:00.000@72093@82792
4712809@From another institution@Donation from (physical and ownership)@2022-06-23 00:00:00.000@72093@129781
4783495@From another institution@Donation from (physical and ownership)@2023-06-27 00:00:00.000@72093@26773
47925@From another institution@Donation from (physical and ownership)@2012-06-18 00:00:00.000@72093@95896
4402866@From another institution@Donation from (physical and ownership)@2005-05-02 00:00:00.000@72093@23166
4385873@From another institution@Donation from (physical and ownership)@2012-05-18 00:00:00.000@72093@95896
988551@Missing@Theft (physical and ownership)@1998-05-27 00:00:00.000@74774@152725
2201075@Death@Death (physical and ownership)@2005-04-30 00:00:00.000@74774@NA
3049301@Close out@Close out (physical and ownership)@2019-10-13 00:00:00.000@74774@NA
2367111@Death@Death (physical and ownership)@2013-08-30 00:00:00.000@76359@NA
887620@To another institution@Donation to (physical and ownership)@2013-11-06 00:00:00.000@76359@156191
887620@From another institution@Donation from (physical and ownership)@2013-11-07 00:00:00.000@76359@156191
1054611@Death@Death (physical and ownership)@2019-06-06 00:00:00.000@76646@NA
3501413@Death@Death (physical and ownership)@1994-12-31 00:00:00.000@76810@NA
4757680@Accession individual from group@Accession individual from group (physical and ownership)@2023-07-26 00:00:00.000@76996@76996
4792981@Accession individual from group@Accession individual from group (physical and ownership)@2023-07-26 00:00:00.000@76996@76996
4786267@Accession individual from group@Accession individual from group (physical and ownership)@2023-07-26 00:00:00.000@76996@76996
853268@To another institution@Sale (physical and ownership)@1995-10-02 00:00:00.000@79224@136989
566118@To another institution@Loan out to (initial transaction - physical only)@2008-05-01 00:00:00.000@79224@72093
921607@To another institution@Sale (physical and ownership)@1996-04-30 00:00:00.000@79224@136989
523738@To another institution@Sale (physical and ownership)@1993-06-03 00:00:00.000@79224@136989
1697578@To another institution@Sale (physical and ownership)@1993-06-30 00:00:00.000@79224@136989
2016360@To another institution@Loan out to (initial transaction - physical only)@2008-04-11 00:00:00.000@79224@72093
2214264@To another institution@Sale (physical and ownership)@1991-04-01 00:00:00.000@79224@136989
573730@To another institution@Sale (physical and ownership)@1991-04-01 00:00:00.000@79224@136989
2048311@From another institution@Loan in from (physical only)@1999-05-12 00:00:00.000@79224@80140
2048311@To another institution@Loan out to (initial transaction - physical only)@1999-05-12 00:00:00.000@79224@80140
1944581@To another institution@Sale (physical and ownership)@1993-05-06 00:00:00.000@79224@136989
3445903@To another institution@Loan out to (initial transaction - physical only)@1999-05-12 00:00:00.000@79224@80140
3445903@From another institution@Loan in from (physical only)@1999-05-12 00:00:00.000@79224@80140
3663396@To another institution@Loan out to (initial transaction - physical only)@2008-05-03 00:00:00.000@79224@72093
2422894@To another institution@Loan out to (initial transaction - physical only)@2008-05-01 00:00:00.000@79224@72093
4214588@To another institution@Loan out to (initial transaction - physical only)@2008-04-11 00:00:00.000@79224@72093
4382170@To another institution@Sale (physical and ownership)@1996-06-10 00:00:00.000@79224@136989
4296890@To another institution@Sale (physical and ownership)@2000-10-18 00:00:00.000@79224@136989
3452401@Death@Death (physical and ownership)@2016-12-06 00:00:00.000@79827@NA
2204837@Undetermined@Undetermined (physical and ownership)@2021-06-19 00:00:00.000@79827@137309
2179396@To another institution@Sale (physical and ownership)@2014-10-19 00:00:00.000@79827@72093
1129812@To another institution@Trade to (physical and ownership)@2016-04-25 00:00:00.000@79827@72093
576933@Missing@Disappeared (physical only)@2013-04-04 00:00:00.000@79827@NA
3445903@To another institution@Loan transfer to (physical only)@1999-05-12 00:00:00.000@80140@72093
2048311@To another institution@Loan transfer to (physical only)@1999-05-12 00:00:00.000@80140@72093
3157595@To another institution@Undetermined (physical and ownership)@2013-06-06 00:00:00.000@81112@43297
2191022@To another institution@Donation to (physical and ownership)@1995-10-30 00:00:00.000@82162@77208
4603012@Death@Death (physical and ownership)@2022-04-07 00:00:00.000@82792@NA
4695562@Death@Death (physical and ownership)@2022-04-08 00:00:00.000@82792@NA
2020748@From another institution@Donation from (physical and ownership)@2003-02-21 00:00:00.000@83497@127792
2020748@To another institution@Donation to (physical and ownership)@2003-02-21 00:00:00.000@83497@127792
2025247@To another institution@Donation to (physical and ownership)@2003-02-21 00:00:00.000@83497@127792
2025247@From another institution@Donation from (physical and ownership)@2003-02-21 00:00:00.000@83497@127792
2077915@Death@Death (physical and ownership)@2014-11-01 00:00:00.000@87169@NA
3479073@Death@Death (physical and ownership)@2015-05-12 00:00:00.000@87169@NA
3356430@Death@Death (physical and ownership)@2020-02-24 00:00:00.000@87169@NA
1255215@Death@Death (physical and ownership)@2015-05-12 00:00:00.000@87169@NA
1019914@To another institution@Donation to (physical and ownership)@2012-03-25 00:00:00.000@87169@72093
580683@Death@Death (physical and ownership)@2013-06-06 00:00:00.000@87169@NA
1959839@To another institution@Loan transfer to (physical only)@2009-09-20 00:00:00.000@90283@136989
4565662@From another institution@Loan in from (physical only)@2020-07-23 00:00:00.000@90541@129781
2500084@Death@Death (physical and ownership)@2022-03-08 00:00:00.000@90623@NA
450033@To another institution@Loan transfer to (physical only)@2007-09-26 00:00:00.000@69811@152725
3589011@From another institution@Donation from (physical and ownership)@2009-05-30 00:00:00.000@72093@95896
3546325@From another institution@Donation from (physical and ownership)@1987-01-01 00:00:00.000@72093@165198
3560759@From another institution@Donation from (physical and ownership)@2001-05-31 00:00:00.000@72093@25731
3580416@From another institution@Donation from (physical and ownership)@2011-04-07 00:00:00.000@72093@76646
3541759@From another institution@Donation from (physical and ownership)@2004-06-06 00:00:00.000@72093@11616
3544894@From another institution@Donation from (physical and ownership)@2013-08-03 00:00:00.000@72093@87169
3544894@From another institution@Loan return to us (physical only)@2020-09-14 00:00:00.000@72093@87169
3671064@From another institution@Donation from (physical and ownership)@2017-07-08 00:00:00.000@72093@136582
3164721@From another institution@Donation from (physical and ownership)@1987-04-07 00:00:00.000@72093@34263
3711915@From another institution@Donation from (physical and ownership)@2002-09-08 00:00:00.000@72093@41678
3711864@From another institution@Donation from (physical and ownership)@1979-07-06 00:00:00.000@72093@29104
3715708@From another institution@Donation from (physical and ownership)@2017-11-30 00:00:00.000@72093@153376
3748110@From another institution@Donation from (physical and ownership)@2004-06-06 00:00:00.000@72093@11616
3728671@From another institution@Donation from (physical and ownership)@2018-04-17 00:00:00.000@72093@159813
3435439@From another institution@Donation from (physical and ownership)@1980-01-01 00:00:00.000@72093@8383
3430001@From another institution@Donation from (physical and ownership)@2000-09-04 00:00:00.000@72093@40446
3481452@From another institution@Loan return to us (physical only)@2010-08-05 00:00:00.000@72093@120334
3353438@From another institution@Donation from (physical and ownership)@2003-06-06 00:00:00.000@72093@11616
3850442@From another institution@Loan in from (physical only)@2019-09-06 00:00:00.000@72093@48819
3871047@From another institution@Loan in from (physical only)@2019-09-06 00:00:00.000@72093@48819
